DayOfWeek,DOT_ID_Operating_Airline,OriginWac,DestWac,Distance,CRSDepTime,CRSArrTime,DepDelayMinutes,ArrDelayMinutes
4,19393,33,22,1011.0,1250,1525,18.0,17.0
4,19393,33,35,787.0,2005,2215,2.0,5.0
4,19393,33,35,787.0,1845,2105,0.0,0.0
4,19393,33,35,787.0,1510,1735,8.0,0.0
4,19393,33,35,787.0,720,935,0.0,1.0
4,19393,33,35,787.0,2230,40,32.0,17.0
4,19393,33,35,787.0,820,1040,2.0,0.0
4,19393,33,35,787.0,615,825,6.0,0.0
4,19393,33,35,787.0,945,1200,0.0,0.0
4,19393,33,35,787.0,1235,1450,1.0,0.0
4,19393,33,44,802.0,745,1000,0.0,8.0
4,19393,33,44,802.0,1120,1330,22.0,18.0
4,19393,33,44,802.0,2150,5,130.0,112.0
4,19393,33,74,973.0,1805,1950,6.0,0.0
4,19393,33,74,973.0,2030,2205,10.0,3.0
4,19393,33,74,973.0,1440,1620,12.0,0.0
4,19393,33,74,973.0,930,1100,17.0,17.0
4,19393,33,74,973.0,1155,1330,12.0,4.0
4,19393,33,74,973.0,740,915,0.0,0.0
4,19393,33,38,759.0,1940,2155,8.0,3.0
4,19393,33,38,759.0,1205,1420,0.0,1.0
4,19393,33,82,1546.0,2240,35,10.0,0.0
4,19393,33,82,1546.0,1755,2005,7.0,0.0
4,19393,33,82,1546.0,1000,1145,32.0,19.0
4,19393,33,82,1546.0,655,840,0.0,0.0
4,19393,33,33,177.0,2245,2350,23.0,8.0
4,19393,33,33,177.0,940,1045,2.0,0.0
4,19393,33,74,849.0,905,1030,1.0,0.0
4,19393,33,74,849.0,1935,2100,8.0,0.0
4,19393,33,74,849.0,2255,15,27.0,16.0
4,19393,33,74,849.0,1520,1650,8.0,0.0
4,19393,33,74,849.0,700,825,0.0,0.0
4,19393,33,74,854.0,1120,1255,0.0,0.0
4,19393,33,42,829.0,735,1000,18.0,19.0
4,19393,33,42,829.0,2155,15,1.0,2.0
4,19393,33,42,829.0,1705,1930,4.0,0.0
4,19393,33,22,971.0,2020,2255,58.0,51.0
4,19393,33,64,1072.0,2055,2245,10.0,11.0
4,19393,33,64,1072.0,1220,1410,0.0,0.0
4,19393,33,64,1072.0,630,815,0.0,0.0
4,19393,33,41,990.0,2255,35,36.0,18.0
4,19393,33,41,990.0,2150,2330,73.0,58.0
4,19393,33,41,990.0,930,1110,1.0,3.0
4,19393,33,41,990.0,1100,1240,1.0,0.0
4,19393,33,41,990.0,1425,1610,0.0,0.0
4,19393,33,41,990.0,610,755,0.0,0.0
4,19393,33,41,990.0,800,945,0.0,2.0
4,19393,33,41,990.0,1855,2045,0.0,0.0
